date,city,country,latitude,longitude,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,wind_max_kmh,humidity_pct
2025-11-22,Paris,FR,48.86,2.35,1.7,-2.5,-0.6,0.0,0.0,15.6,90
2025-11-23,Paris,FR,48.86,2.35,7.3,0.3,3.3,15.3,8.8,19.1,94
2025-11-24,Paris,FR,48.86,2.35,9.4,5.8,7.1,2.5,2.5,18.5,90
2025-11-25,Paris,FR,48.86,2.35,8.0,4.4,5.9,3.5,3.5,20.5,84
2025-11-26,Paris,FR,48.86,2.35,8.4,2.9,4.8,0.2,0.2,12.4,88
2025-11-27,Paris,FR,48.86,2.35,8.2,2.3,5.3,0.0,0.0,12.5,87
2025-11-28,Paris,FR,48.86,2.35,10.9,7.7,9.1,7.2,7.2,15.1,95
2025-11-29,Paris,FR,48.86,2.35,11.5,7.2,9.4,4.7,4.7,20.2,95
2025-11-30,Paris,FR,48.86,2.35,8.4,3.6,6.5,0.1,0.1,13.5,87
2025-12-01,Paris,FR,48.86,2.35,7.7,2.0,4.7,0.0,0.0,17.5,84
2025-12-02,Paris,FR,48.86,2.35,9.9,7.0,8.1,0.4,0.4,17.6,78
2025-12-03,Paris,FR,48.86,2.35,9.9,6.0,7.9,0.1,0.1,9.2,88
2025-12-04,Paris,FR,48.86,2.35,9.0,4.7,6.5,2.1,2.1,19.2,92
2025-12-05,Paris,FR,48.86,2.35,6.8,-0.2,3.7,1.0,1.0,22.6,91
2025-12-06,Paris,FR,48.86,2.35,12.3,6.2,9.8,2.4,2.4,25.5,85
2025-12-07,Paris,FR,48.86,2.35,14.9,10.1,12.4,9.3,9.3,21.9,91
2025-12-08,Paris,FR,48.86,2.35,15.8,11.9,14.3,1.3,1.3,18.7,85
2025-12-09,Paris,FR,48.86,2.35,14.8,8.9,11.9,0.2,0.2,15.7,83
2025-12-10,Paris,FR,48.86,2.35,13.7,8.3,12.1,0.3,0.3,14.0,90
2025-12-11,Paris,FR,48.86,2.35,10.1,4.4,7.5,0.1,0.1,12.0,97
2025-12-12,Paris,FR,48.86,2.35,11.2,7.7,9.7,0.1,0.1,9.4,95
2025-12-13,Paris,FR,48.86,2.35,9.6,6.8,8.5,0.0,0.0,7.5,98
2025-12-14,Paris,FR,48.86,2.35,7.8,6.2,6.9,0.0,0.0,12.1,96
2025-12-15,Paris,FR,48.86,2.35,10.7,4.8,7.6,0.0,0.0,14.7,90
2025-12-16,Paris,FR,48.86,2.35,13.2,7.9,10.2,0.0,0.0,15.5,88
2025-12-17,Paris,FR,48.86,2.35,10.2,7.2,8.3,0.0,0.0,12.3,91
2025-12-18,Paris,FR,48.86,2.35,14.4,6.3,10.7,0.0,0.0,21.9,79
2025-12-19,Paris,FR,48.86,2.35,13.2,7.3,10.6,5.7,5.7,19.5,90
2025-12-20,Paris,FR,48.86,2.35,9.8,5.8,8.0,2.1,2.1,11.4,97
2025-12-21,Paris,FR,48.86,2.35,11.2,7.7,9.6,11.6,11.6,21.4,96
2025-12-22,Paris,FR,48.86,2.35,10.8,6.9,9.2,0.1,0.1,14.9,89
2025-12-23,Paris,FR,48.86,2.35,8.1,3.4,5.1,0.0,0.0,13.1,86
2025-12-24,Paris,FR,48.86,2.35,5.2,-0.4,3.4,0.0,0.0,21.1,71
2025-12-25,Paris,FR,48.86,2.35,1.6,-1.1,-0.0,0.1,0.0,20.5,73
2025-12-26,Paris,FR,48.86,2.35,2.8,-2.5,-0.6,0.0,0.0,9.4,83
2025-12-27,Paris,FR,48.86,2.35,3.3,-1.2,0.1,0.0,0.0,10.0,84
2025-12-28,Paris,FR,48.86,2.35,2.7,-1.5,0.4,0.0,0.0,12.8,90
2025-12-29,Paris,FR,48.86,2.35,2.8,-4.1,-0.6,0.0,0.0,11.4,84
2025-12-30,Paris,FR,48.86,2.35,5.1,0.4,2.4,0.0,0.0,11.9,85
2025-12-31,Paris,FR,48.86,2.35,3.5,-2.7,0.0,0.0,0.0,9.3,90
2025-01-01,Berlin,DE,52.52,13.41,6.9,0.6,4.6,0.0,0.0,26.4,76
2025-01-02,Berlin,DE,52.52,13.41,6.7,1.1,4.3,4.2,4.2,26.1,83
2025-01-03,Berlin,DE,52.52,13.41,2.4,-1.4,0.9,3.1,0.4,30.3,84
2025-01-04,Berlin,DE,52.52,13.41,0.8,-2.7,-1.1,0.0,0.0,19.8,86
2025-01-05,Berlin,DE,52.52,13.41,0.2,-2.5,-1.1,8.4,3.0,18.7,86
2025-01-06,Berlin,DE,52.52,13.41,11.5,0.7,7.1,13.4,13.4,25.8,82
2025-01-07,Berlin,DE,52.52,13.41,8.5,1.4,5.4,1.9,1.4,20.9,73
2025-01-08,Berlin,DE,52.52,13.41,4.2,0.0,1.6,0.4,0.1,21.7,82
2025-01-09,Berlin,DE,52.52,13.41,1.1,0.3,0.6,16.1,1.1,22.8,94
2025-01-10,Berlin,DE,52.52,13.41,1.1,-0.6,0.6,5.1,1.1,20.2,95
2025-01-11,Berlin,DE,52.52,13.41,0.6,-0.6,0.1,2.4,0.0,26.4,87
2025-01-12,Berlin,DE,52.52,13.41,1.1,-3.3,-0.9,0.0,0.0,17.8,85
2025-01-13,Berlin,DE,52.52,13.41,-0.5,-6.4,-3.5,0.0,0.0,10.7,87
2025-01-14,Berlin,DE,52.52,13.41,1.8,-4.7,-1.5,2.5,2.5,17.7,79
2025-01-15,Berlin,DE,52.52,13.41,4.2,1.9,2.7,0.1,0.1,16.5,99
2025-01-16,Berlin,DE,52.52,13.41,2.8,0.7,2.1,0.0,0.0,14.7,96
2025-01-17,Berlin,DE,52.52,13.41,1.0,-2.7,-0.4,0.0,0.0,7.4,96
2025-01-18,Berlin,DE,52.52,13.41,-0.1,-3.5,-2.0,0.0,0.0,6.6,95
2025-01-19,Berlin,DE,52.52,13.41,5.1,-3.7,-0.2,0.0,0.0,12.7,84
2025-01-20,Berlin,DE,52.52,13.41,5.0,-1.5,1.6,0.0,0.0,12.7,79
2025-01-21,Berlin,DE,52.52,13.41,0.6,-3.0,-1.7,0.0,0.0,8.9,90
2025-01-22,Berlin,DE,52.52,13.41,3.8,-3.8,-0.4,0.0,0.0,15.8,83
2025-01-23,Berlin,DE,52.52,13.41,3.7,-0.6,1.6,4.4,4.4,20.6,88
2025-01-24,Berlin,DE,52.52,13.41,7.0,0.4,4.2,1.4,1.4,18.2,86
2025-01-25,Berlin,DE,52.52,13.41,13.7,6.0,8.9,1.1,1.1,20.9,77
2025-01-26,Berlin,DE,52.52,13.41,9.9,4.8,6.7,8.2,8.2,18.5,92
2025-01-27,Berlin,DE,52.52,13.41,11.0,3.3,7.5,1.7,1.7,21.3,79
2025-01-28,Berlin,DE,52.52,13.41,9.1,5.4,6.9,2.4,2.4,14.2,89
2025-01-29,Berlin,DE,52.52,13.41,8.6,3.8,5.5,2.3,2.3,20.0,87
2025-01-30,Berlin,DE,52.52,13.41,7.6,2.8,5.2,0.4,0.4,13.0,86
2025-01-31,Berlin,DE,52.52,13.41,5.6,2.2,4.0,3.0,3.0,20.3,85
2025-02-01,Berlin,DE,52.52,13.41,3.8,0.4,2.2,0.0,0.0,14.0,88
2025-02-02,Berlin,DE,52.52,13.41,3.8,-0.9,1.6,0.0,0.0,6.7,87
2025-02-03,Berlin,DE,52.52,13.41,3.5,-1.9,0.3,0.0,0.0,7.4,91
2025-02-04,Berlin,DE,52.52,13.41,4.1,-3.7,-0.6,0.0,0.0,8.5,79
2025-02-05,Berlin,DE,52.52,13.41,3.7,-2.6,0.4,0.0,0.0,12.5,87
2025-02-06,Berlin,DE,52.52,13.41,4.8,1.8,3.1,0.0,0.0,11.3,94
2025-02-07,Berlin,DE,52.52,13.41,3.0,-0.1,1.9,0.0,0.0,17.8,87
2025-02-08,Berlin,DE,52.52,13.41,5.3,0.3,1.9,0.0,0.0,16.6,75
2025-02-09,Berlin,DE,52.52,13.41,4.0,-2.5,0.1,0.0,0.0,11.2,80
2025-02-10,Berlin,DE,52.52,13.41,3.3,-2.0,-0.0,0.0,0.0,16.4,76
2025-02-11,Berlin,DE,52.52,13.41,3.2,-3.0,-0.6,0.0,0.0,18.7,62
2025-02-12,Berlin,DE,52.52,13.41,2.0,-4.9,-2.5,0.0,0.0,17.3,69
2025-02-13,Berlin,DE,52.52,13.41,-0.2,-2.7,-1.5,5.5,0.2,9.6,87
2025-02-14,Berlin,DE,52.52,13.41,1.1,-2.0,-0.5,2.9,0.1,12.2,87
2025-02-15,Berlin,DE,52.52,13.41,-0.2,-5.8,-2.0,1.4,0.1,6.3,86
2025-02-16,Berlin,DE,52.52,13.41,-1.0,-7.2,-3.5,0.1,0.0,11.2,80
2025-02-17,Berlin,DE,52.52,13.41,-2.2,-12.1,-7.3,0.0,0.0,8.1,82
2025-02-18,Berlin,DE,52.52,13.41,-1.6,-11.9,-7.4,0.0,0.0,7.0,74
2025-02-19,Berlin,DE,52.52,13.41,0.2,-13.2,-6.5,0.0,0.0,13.0,75
2025-02-20,Berlin,DE,52.52,13.41,1.2,-7.2,-3.4,0.0,0.0,14.5,75
2025-02-21,Berlin,DE,52.52,13.41,5.2,-2.4,2.1,0.0,0.0,12.8,84
2025-02-22,Berlin,DE,52.52,13.41,9.2,0.2,3.8,0.0,0.0,13.6,73
2025-02-23,Berlin,DE,52.52,13.41,11.1,3.3,6.3,0.0,0.0,15.5,87
2025-02-24,Berlin,DE,52.52,13.41,13.5,0.0,5.8,0.0,0.0,13.5,83
2025-02-25,Berlin,DE,52.52,13.41,11.4,5.7,8.2,4.0,4.0,13.2,89
2025-02-26,Berlin,DE,52.52,13.41,8.9,3.8,5.8,3.9,3.9,12.4,95
2025-02-27,Berlin,DE,52.52,13.41,9.6,4.3,6.0,1.0,1.0,14.6,89
2025-02-28,Berlin,DE,52.52,13.41,5.7,1.8,3.4,3.5,3.5,13.4,96
2025-03-01,Berlin,DE,52.52,13.41,5.6,0.9,3.3,0.2,0.2,13.2,88
2025-03-02,Berlin,DE,52.52,13.41,7.2,-0.1,3.5,0.0,0.0,15.3,85
2025-03-03,Berlin,DE,52.52,13.41,9.1,3.0,5.4,0.0,0.0,12.3,73
2025-03-04,Berlin,DE,52.52,13.41,10.5,0.2,4.7,0.0,0.0,11.5,69
2025-03-05,Berlin,DE,52.52,13.41,14.7,1.4,6.7,0.0,0.0,13.0,62
2025-03-06,Berlin,DE,52.52,13.41,15.5,1.5,7.6,0.0,0.0,9.6,67
2025-03-07,Berlin,DE,52.52,13.41,16.8,2.0,8.4,0.0,0.0,8.1,69
2025-03-08,Berlin,DE,52.52,13.41,15.9,2.9,8.6,0.0,0.0,13.1,63
2025-03-09,Berlin,DE,52.52,13.41,14.6,3.4,8.3,0.0,0.0,10.7,72
2025-03-10,Berlin,DE,52.52,13.41,14.8,1.1,7.5,0.0,0.0,8.8,77
2025-03-11,Berlin,DE,52.52,13.41,9.9,0.6,4.8,0.0,0.0,7.8,88
2025-03-12,Berlin,DE,52.52,13.41,7.6,3.3,5.2,2.0,2.0,8.5,86
2025-03-13,Berlin,DE,52.52,13.41,7.6,1.1,4.3,0.2,0.2,11.8,80
2025-03-14,Berlin,DE,52.52,13.41,7.8,1.4,4.3,0.6,0.6,9.4,79
2025-03-15,Berlin,DE,52.52,13.41,7.2,1.6,3.8,0.6,0.6,10.6,85
2025-03-16,Berlin,DE,52.52,13.41,7.8,-0.4,3.3,0.2,0.2,13.2,77
2025-03-17,Berlin,DE,52.52,13.41,5.9,-1.5,2.4,0.4,0.4,17.7,62
2025-03-18,Berlin,DE,52.52,13.41,7.3,-3.2,1.6,0.0,0.0,9.0,53
2025-03-19,Berlin,DE,52.52,13.41,11.2,-3.2,3.6,0.0,0.0,6.6,52
2025-03-20,Berlin,DE,52.52,13.41,15.5,-0.2,6.5,0.0,0.0,8.1,65
2025-03-21,Berlin,DE,52.52,13.41,16.4,1.6,8.7,0.0,0.0,15.3,62
2025-03-22,Berlin,DE,52.52,13.41,13.4,4.4,8.5,0.0,0.0,20.7,60
2025-03-23,Berlin,DE,52.52,13.41,13.3,6.2,9.5,0.0,0.0,18.3,65
2025-03-24,Berlin,DE,52.52,13.41,14.0,7.3,10.1,0.0,0.0,7.2,78
2025-03-25,Berlin,DE,52.52,13.41,13.6,5.2,8.7,0.0,0.0,12.1,80
2025-03-26,Berlin,DE,52.52,13.41,10.6,6.1,7.8,0.8,0.8,15.3,80
2025-03-27,Berlin,DE,52.52,13.41,10.2,2.5,6.3,0.0,0.0,10.0,84
2025-03-28,Berlin,DE,52.52,13.41,14.4,0.9,7.6,0.0,0.0,9.8,78
2025-03-29,Berlin,DE,52.52,13.41,15.4,3.8,8.8,0.0,0.0,17.7,75
2025-03-30,Berlin,DE,52.52,13.41,8.9,2.3,5.7,7.4,7.1,19.8,82
2025-03-31,Berlin,DE,52.52,13.41,11.4,5.1,7.2,1.1,1.1,19.6,81
2025-04-01,Berlin,DE,52.52,13.41,13.2,3.9,7.9,0.0,0.0,15.4,73
2025-04-02,Berlin,DE,52.52,13.41,15.2,3.1,8.3,0.0,0.0,14.4,75
2025-04-03,Berlin,DE,52.52,13.41,17.6,3.7,10.3,0.0,0.0,10.7,68
2025-04-04,Berlin,DE,52.52,13.41,19.9,5.2,12.5,0.0,0.0,10.3,71
2025-04-05,Berlin,DE,52.52,13.41,10.6,2.0,6.7,0.0,0.0,22.1,62
2025-04-06,Berlin,DE,52.52,13.41,7.8,0.2,3.6,0.0,0.0,18.4,58
2025-04-07,Berlin,DE,52.52,13.41,12.1,2.8,7.2,0.0,0.0,16.3,57
2025-04-08,Berlin,DE,52.52,13.41,13.4,3.6,8.2,0.0,0.0,7.8,62
2025-04-09,Berlin,DE,52.52,13.41,14.4,5.2,9.3,0.1,0.1,17.6,56
2025-04-10,Berlin,DE,52.52,13.41,13.6,3.7,8.8,0.0,0.0,18.2,68
2025-04-11,Berlin,DE,52.52,13.41,14.3,6.2,9.7,0.5,0.5,24.9,73
2025-04-12,Berlin,DE,52.52,13.41,17.4,8.6,12.6,0.0,0.0,8.8,70
2025-04-13,Berlin,DE,52.52,13.41,22.3,8.5,15.1,0.0,0.0,22.6,61
2025-04-14,Berlin,DE,52.52,13.41,20.8,10.8,15.8,0.6,0.6,11.5,62
2025-04-15,Berlin,DE,52.52,13.41,21.9,11.7,16.6,0.1,0.1,23.4,64
2025-04-16,Berlin,DE,52.52,13.41,25.3,12.6,18.7,0.0,0.0,15.3,63
2025-04-17,Berlin,DE,52.52,13.41,27.3,15.2,20.2,0.0,0.0,15.5,58
2025-04-18,Berlin,DE,52.52,13.41,16.6,10.3,12.8,1.1,1.1,13.8,82
2025-04-19,Berlin,DE,52.52,13.41,10.1,8.4,9.2,6.4,6.4,13.0,86
2025-04-20,Berlin,DE,52.52,13.41,18.7,5.7,12.4,0.0,0.0,7.6,72
2025-04-21,Berlin,DE,52.52,13.41,18.5,10.1,14.3,1.3,1.3,9.4,75
2025-04-22,Berlin,DE,52.52,13.41,18.2,9.1,13.5,4.4,4.4,13.4,77
2025-04-23,Berlin,DE,52.52,13.41,17.8,8.1,12.9,1.3,1.3,12.6,82
2025-04-24,Berlin,DE,52.52,13.41,17.8,8.5,12.9,0.0,0.0,14.3,67
2025-04-25,Berlin,DE,52.52,13.41,16.5,7.4,11.2,0.0,0.0,14.6,63
2025-04-26,Berlin,DE,52.52,13.41,15.1,5.6,10.2,0.0,0.0,14.7,50
2025-04-27,Berlin,DE,52.52,13.41,17.2,4.2,11.1,0.0,0.0,13.5,44
2025-04-28,Berlin,DE,52.52,13.41,21.6,5.8,14.1,0.0,0.0,10.1,40
2025-04-29,Berlin,DE,52.52,13.41,22.8,8.6,15.9,0.0,0.0,15.0,51
2025-04-30,Berlin,DE,52.52,13.41,22.6,9.5,16.8,0.0,0.0,10.7,60
2025-05-01,Berlin,DE,52.52,13.41,25.9,9.5,18.6,0.0,0.0,8.5,50
2025-05-02,Berlin,DE,52.52,13.41,27.5,13.6,20.5,0.6,0.6,26.5,45
2025-05-03,Berlin,DE,52.52,13.41,19.0,10.9,15.0,0.6,0.6,10.2,64
2025-05-04,Berlin,DE,52.52,13.41,14.6,8.2,11.4,0.9,0.9,23.9,62
2025-05-05,Berlin,DE,52.52,13.41,13.2,4.1,9.0,0.0,0.0,14.9,57
2025-05-06,Berlin,DE,52.52,13.41,15.9,1.9,9.3,0.0,0.0,16.9,58
2025-05-07,Berlin,DE,52.52,13.41,15.4,5.6,11.2,0.0,0.0,17.1,50
2025-05-08,Berlin,DE,52.52,13.41,15.6,4.9,11.5,0.0,0.0,11.8,42
2025-05-09,Berlin,DE,52.52,13.41,18.7,5.3,13.3,0.0,0.0,9.6,42
2025-05-10,Berlin,DE,52.52,13.41,17.7,9.8,14.4,0.1,0.1,14.4,55
2025-05-11,Berlin,DE,52.52,13.41,18.0,6.1,12.4,0.0,0.0,14.8,52
2025-05-12,Berlin,DE,52.52,13.41,19.0,4.8,12.5,0.0,0.0,13.8,43
2025-05-13,Berlin,DE,52.52,13.41,20.9,5.8,14.5,0.0,0.0,8.6,43
2025-05-14,Berlin,DE,52.52,13.41,22.1,11.1,16.7,0.0,0.0,21.8,47
2025-05-15,Berlin,DE,52.52,13.41,14.6,8.9,12.0,0.8,0.8,27.1,54
2025-05-16,Berlin,DE,52.52,13.41,17.0,8.1,12.0,1.6,1.6,19.9,62
2025-05-17,Berlin,DE,52.52,13.41,16.3,8.2,11.1,1.7,1.7,22.4,67
2025-05-18,Berlin,DE,52.52,13.41,13.9,6.7,10.4,2.3,2.3,17.4,75
2025-05-19,Berlin,DE,52.52,13.41,15.6,10.2,12.5,0.8,0.8,19.3,80
2025-05-20,Berlin,DE,52.52,13.41,22.6,9.3,16.2,0.0,0.0,11.3,65
2025-05-21,Berlin,DE,52.52,13.41,21.4,12.9,17.0,0.0,0.0,20.9,50
2025-05-22,Berlin,DE,52.52,13.41,15.5,8.6,11.8,0.2,0.2,25.8,52
2025-05-23,Berlin,DE,52.52,13.41,11.9,4.9,9.1,2.1,2.1,18.6,64
2025-05-24,Berlin,DE,52.52,13.41,16.8,6.1,11.9,0.1,0.1,15.7,59
2025-05-25,Berlin,DE,52.52,13.41,16.8,11.2,14.1,3.1,3.1,18.7,72
2025-05-26,Berlin,DE,52.52,13.41,19.6,11.7,15.4,0.1,0.1,16.1,70
2025-05-27,Berlin,DE,52.52,13.41,20.2,9.4,15.8,0.0,0.0,20.7,64
2025-05-28,Berlin,DE,52.52,13.41,18.6,13.6,16.2,4.6,4.6,22.0,76
2025-05-29,Berlin,DE,52.52,13.41,18.1,10.3,14.3,0.0,0.0,17.4,68
2025-05-30,Berlin,DE,52.52,13.41,23.2,13.2,18.3,3.9,3.9,18.9,75
2025-05-31,Berlin,DE,52.52,13.41,24.3,14.5,19.7,1.0,1.0,10.5,69
2025-06-01,Berlin,DE,52.52,13.41,27.3,16.2,20.5,2.3,2.3,19.8,71
2025-06-02,Berlin,DE,52.52,13.41,21.6,14.0,18.3,0.3,0.3,13.6,64
2025-06-03,Berlin,DE,52.52,13.41,25.9,12.4,19.1,0.0,0.0,16.7,55
2025-06-04,Berlin,DE,52.52,13.41,27.7,15.6,20.7,2.8,2.8,21.0,62
2025-06-05,Berlin,DE,52.52,13.41,22.2,15.8,19.3,1.6,1.6,19.2,67
2025-06-06,Berlin,DE,52.52,13.41,22.0,14.6,18.4,1.5,1.5,25.1,62
2025-06-07,Berlin,DE,52.52,13.41,22.5,14.2,17.7,5.4,5.4,21.1,70
2025-06-08,Berlin,DE,52.52,13.41,19.7,12.0,15.7,7.6,7.6,29.5,71
2025-06-09,Berlin,DE,52.52,13.41,17.8,10.4,13.8,3.6,3.6,20.4,72
2025-06-10,Berlin,DE,52.52,13.41,18.0,11.1,14.7,5.6,5.6,19.0,74
2025-06-11,Berlin,DE,52.52,13.41,20.1,12.2,15.8,1.1,1.1,23.2,67
2025-06-12,Berlin,DE,52.52,13.41,22.9,9.0,16.6,0.0,0.0,17.0,58
2025-06-13,Berlin,DE,52.52,13.41,24.9,11.7,18.7,0.0,0.0,15.4,42
2025-06-14,Berlin,DE,52.52,13.41,30.0,14.8,23.0,0.0,0.0,17.8,42
2025-06-15,Berlin,DE,52.52,13.41,32.8,17.6,24.0,1.7,1.7,23.2,51
2025-06-16,Berlin,DE,52.52,13.41,22.2,16.2,18.9,0.2,0.2,20.8,64
2025-06-17,Berlin,DE,52.52,13.41,25.9,13.4,20.2,0.0,0.0,10.2,60
2025-06-18,Berlin,DE,52.52,13.41,27.2,16.3,22.3,0.0,0.0,18.8,53
2025-06-19,Berlin,DE,52.52,13.41,22.2,15.2,19.2,0.0,0.0,21.9,49
2025-06-20,Berlin,DE,52.52,13.41,23.5,11.1,18.1,0.0,0.0,9.8,50
2025-06-21,Berlin,DE,52.52,13.41,28.6,12.5,21.9,0.0,0.0,9.0,38
2025-06-22,Berlin,DE,52.52,13.41,34.0,17.3,27.1,0.0,0.0,14.7,28
2025-06-23,Berlin,DE,52.52,13.41,27.5,16.9,23.0,2.9,2.9,29.6,49
2025-06-24,Berlin,DE,52.52,13.41,22.5,14.1,17.9,1.7,1.7,27.3,56
2025-06-25,Berlin,DE,52.52,13.41,24.3,17.4,20.3,4.5,4.5,23.7,71
2025-06-26,Berlin,DE,52.52,13.41,30.5,14.4,21.4,3.3,3.3,19.1,69
2025-06-27,Berlin,DE,52.52,13.41,22.0,16.6,18.9,1.5,1.5,23.1,73
2025-06-28,Berlin,DE,52.52,13.41,28.0,14.2,21.3,0.0,0.0,19.2,66
2025-06-29,Berlin,DE,52.52,13.41,28.3,19.5,23.6,1.0,1.0,22.4,63
2025-06-30,Berlin,DE,52.52,13.41,26.6,13.5,20.5,0.0,0.0,13.8,44
2025-07-01,Berlin,DE,52.52,13.41,32.8,14.6,24.4,0.0,0.0,13.0,41
2025-07-02,Berlin,DE,52.52,13.41,37.6,19.8,29.7,0.0,0.0,10.0,28
2025-07-03,Berlin,DE,52.52,13.41,30.4,19.2,23.4,0.2,0.2,20.1,48
2025-07-04,Berlin,DE,52.52,13.41,24.9,13.4,19.6,0.0,0.0,20.0,45
2025-07-05,Berlin,DE,52.52,13.41,28.6,14.9,22.5,0.0,0.0,18.1,36
2025-07-06,Berlin,DE,52.52,13.41,29.4,18.0,23.6,0.0,0.0,21.4,37
2025-07-07,Berlin,DE,52.52,13.41,24.6,16.4,20.3,6.6,6.6,15.1,59
2025-07-08,Berlin,DE,52.52,13.41,21.5,14.4,17.8,0.7,0.7,16.4,61
2025-07-09,Berlin,DE,52.52,13.41,21.4,14.7,17.4,2.3,2.3,20.3,73
2025-07-10,Berlin,DE,52.52,13.41,22.1,15.1,17.7,4.3,4.3,13.6,75
2025-07-11,Berlin,DE,52.52,13.41,21.9,13.2,17.1,6.5,6.5,18.9,74
2025-07-12,Berlin,DE,52.52,13.41,17.5,14.4,15.7,23.2,23.2,16.8,95
2025-07-13,Berlin,DE,52.52,13.41,21.5,14.9,17.9,11.0,11.0,11.0,85
2025-07-14,Berlin,DE,52.52,13.41,24.1,15.1,19.6,8.1,8.1,11.2,82
2025-07-15,Berlin,DE,52.52,13.41,22.0,16.7,18.9,3.1,3.1,17.5,80
2025-07-16,Berlin,DE,52.52,13.41,20.5,13.4,17.3,5.6,5.6,12.6,75
2025-07-17,Berlin,DE,52.52,13.41,19.1,13.8,16.7,15.3,15.3,19.5,85
2025-07-18,Berlin,DE,52.52,13.41,22.9,16.2,19.4,0.7,0.7,11.5,80
2025-07-19,Berlin,DE,52.52,13.41,26.0,15.8,21.4,0.0,0.0,8.7,72
2025-07-20,Berlin,DE,52.52,13.41,28.9,17.5,23.4,0.0,0.0,10.9,69
2025-07-21,Berlin,DE,52.52,13.41,22.6,16.0,20.0,44.3,44.3,20.3,85
2025-07-22,Berlin,DE,52.52,13.41,21.5,14.4,18.0,9.4,9.4,18.0,83
2025-07-23,Berlin,DE,52.52,13.41,19.7,15.6,17.6,25.3,25.3,20.2,87
2025-07-24,Berlin,DE,52.52,13.41,22.4,16.2,19.5,1.4,1.4,13.3,81
2025-07-25,Berlin,DE,52.52,13.41,23.5,17.9,19.9,7.6,7.6,15.9,84
2025-07-26,Berlin,DE,52.52,13.41,20.8,17.2,18.8,0.8,0.8,9.5,82
2025-07-27,Berlin,DE,52.52,13.41,23.8,15.2,19.7,0.7,0.7,7.6,73
2025-07-28,Berlin,DE,52.52,13.41,22.3,15.5,18.3,4.4,4.4,17.7,80
2025-07-29,Berlin,DE,52.52,13.41,20.2,14.1,17.1,1.1,1.1,18.2,75
2025-07-30,Berlin,DE,52.52,13.41,21.4,12.9,17.2,0.1,0.1,13.4,68
2025-07-31,Berlin,DE,52.52,13.41,19.4,14.1,16.4,3.1,3.1,18.4,77
2025-08-01,Berlin,DE,52.52,13.41,20.8,14.5,17.2,5.5,5.5,14.0,82
2025-08-02,Berlin,DE,52.52,13.41,21.6,13.9,17.4,3.1,3.1,13.3,80
2025-08-03,Berlin,DE,52.52,13.41,18.9,13.8,16.3,1.0,1.0,16.9,81
2025-08-04,Berlin,DE,52.52,13.41,22.2,14.6,17.6,8.5,8.5,15.6,80
2025-08-05,Berlin,DE,52.52,13.41,19.2,15.5,17.9,7.9,7.9,16.0,81
2025-08-06,Berlin,DE,52.52,13.41,20.4,12.0,16.2,0.7,0.7,17.8,69
2025-08-07,Berlin,DE,52.52,13.41,24.1,12.6,18.4,0.0,0.0,10.9,68
2025-08-08,Berlin,DE,52.52,13.41,26.8,15.4,20.7,0.0,0.0,15.5,67
2025-08-09,Berlin,DE,52.52,13.41,28.5,14.9,21.8,0.0,0.0,10.9,70
2025-08-10,Berlin,DE,52.52,13.41,23.5,16.2,19.8,0.0,0.0,18.5,62
2025-08-11,Berlin,DE,52.52,13.41,25.1,12.1,19.2,0.0,0.0,6.5,62
2025-08-12,Berlin,DE,52.52,13.41,28.8,14.1,21.8,0.0,0.0,11.4,57
2025-08-13,Berlin,DE,52.52,13.41,31.5,16.7,23.8,0.0,0.0,12.2,52
2025-08-14,Berlin,DE,52.52,13.41,32.8,17.8,25.5,0.0,0.0,9.1,55
2025-08-15,Berlin,DE,52.52,13.41,33.0,20.2,26.4,0.5,0.5,16.7,56
2025-08-16,Berlin,DE,52.52,13.41,24.7,17.4,20.8,0.0,0.0,16.0,66
2025-08-17,Berlin,DE,52.52,13.41,23.4,12.2,17.9,0.2,0.2,10.6,62
2025-08-18,Berlin,DE,52.52,13.41,24.0,11.6,18.4,0.0,0.0,9.9,61
2025-08-19,Berlin,DE,52.52,13.41,26.6,13.9,20.8,0.0,0.0,9.0,58
2025-08-20,Berlin,DE,52.52,13.41,24.0,14.8,19.5,0.0,0.0,15.5,62
2025-08-21,Berlin,DE,52.52,13.41,23.5,11.4,17.6,0.0,0.0,17.8,55
2025-08-22,Berlin,DE,52.52,13.41,19.6,11.1,15.6,0.1,0.1,21.4,61
2025-08-23,Berlin,DE,52.52,13.41,17.5,11.9,14.2,1.1,1.1,23.9,62
2025-08-24,Berlin,DE,52.52,13.41,18.2,8.4,13.8,0.0,0.0,17.9,67
2025-08-25,Berlin,DE,52.52,13.41,18.6,9.9,14.6,0.1,0.1,17.3,69
2025-08-26,Berlin,DE,52.52,13.41,21.0,8.9,15.5,0.0,0.0,8.8,68
2025-08-27,Berlin,DE,52.52,13.41,27.9,13.3,20.2,0.0,0.0,11.8,61
2025-08-28,Berlin,DE,52.52,13.41,21.6,17.5,19.6,9.2,9.2,11.5,89
2025-08-29,Berlin,DE,52.52,13.41,20.5,16.8,18.5,2.3,2.3,8.6,91
2025-08-30,Berlin,DE,52.52,13.41,22.4,14.8,18.4,0.2,0.2,10.4,81
2025-08-31,Berlin,DE,52.52,13.41,24.6,12.6,19.0,0.0,0.0,9.3,71
